stock_code,fiscal_year,revenue,operating_profit,net_income,total_assets,total_equity,total_liabilities,operating_margin,roe,debt_ratio,revenue_growth_rate,operating_profit_growth_rate,per_ratio,pbr_ratio,fcf,data_source,last_updated
000210,2022,5174950425108,287459456441,101846515303,12018993889708,4617764972333,7401228917375,5.5500,2.2100,160.2800,119.3900,48.8200,8.0040,0.1765,0,DART,2025-12-24T11:13:05
000210,2021,2358774796779,193162085397,728618667120,8180715293855,4386726629996,3793988663859,8.1900,16.6100,86.4900,,,1.1188,0.1858,0,DART,2025-12-24T11:13:05
000215,2024,5615368498981,412518392958,94839002886,12535315407584,4786090727143,7749224680441,7.3500,1.9800,161.9100,11.9100,173.7400,0.4302,0.0085,0,DART,2025-12-24T11:13:07
000215,2023,5017815821242,150696391721,-120978168525,12119563559885,4533401164317,7586162395568,3.0000,-2.6700,167.3400,-3.0400,-47.5800,,0.0090,0,DART,2025-12-24T11:13:06
000215,2022,5174950425108,287459456441,101846515303,12018993889708,4617764972333,7401228917375,5.5500,2.2100,160.2800,119.3900,48.8200,0.4006,0.0088,0,DART,2025-12-24T11:13:06
000215,2021,2358774796779,193162085397,728618667120,8180715293855,4386726629996,3793988663859,8.1900,16.6100,86.4900,,,0.0560,0.0093,0,DART,2025-12-24T11:13:06
375500,2024,8318442435057,270944859542,229223745163,9712402219987,4845710111118,4866692108869,3.2600,4.7300,100.4300,4.1000,-18.0600,7.0813,0.3350,0,DART,2025-12-24T11:13:08
375500,2023,7991063616680,330659390232,202169475522,9344058758180,4768781215299,4575277542881,4.1400,4.2400,95.9400,6.5900,-33.4600,8.0289,0.3404,0,DART,2025-12-24T11:13:07
375500,2022,7496823679468,496965230080,4349675334517,8974717444285,4692476509428,4282240934857,6.6300,92.6900,91.2600,-1.7700,-48.0800,0.3732,0.3459,0,DART,2025-12-24T11:13:07
375500,2021,7631650898582,957257982914,4167944097862,8701690202744,4497147166036,4204543036708,12.5400,92.6800,93.4900,,,0.3894,0.3609,0,DART,2025-12-24T11:13:07
37550L,2024,8318442435057,270944859542,229223745163,9712402219987,4845710111118,4866692108869,3.2600,4.7300,100.4300,4.1000,-18.0600,0.2944,0.0139,0,DART,2025-12-24T11:13:09
37550L,2023,7991063616680,330659390232,202169475522,9344058758180,4768781215299,4575277542881,4.1400,4.2400,95.9400,6.5900,-33.4600,0.3338,0.0141,0,DART,2025-12-24T11:13:09
37550L,2022,7496823679468,496965230080,4349675334517,8974717444285,4692476509428,4282240934857,6.6300,92.6900,91.2600,-1.7700,-48.0800,0.0155,0.0144,0,DART,2025-12-24T11:13:09
37550L,2021,7631650898582,957257982914,4167944097862,8701690202744,4497147166036,4204543036708,12.5400,92.6800,93.4900,,,0.0162,0.0150,0,DART,2025-12-24T11:13:09
37550K,2024,8318442435057,270944859542,229223745163,9712402219987,4845710111118,4866692108869,3.2600,4.7300,100.4300,4.1000,-18.0600,0.2093,0.0099,0,DART,2025-12-24T11:13:10
37550K,2023,7991063616680,330659390232,202169475522,9344058758180,4768781215299,4575277542881,4.1400,4.2400,95.9400,6.5900,-33.4600,0.2374,0.0101,0,DART,2025-12-24T11:13:10
37550K,2022,7496823679468,496965230080,4349675334517,8974717444285,4692476509428,4282240934857,6.6300,92.6900,91.2600,-1.7700,-48.0800,0.0110,0.0102,0,DART,2025-12-24T11:13:10
37550K,2021,7631650898582,957257982914,4167944097862,8701690202744,4497147166036,4204543036708,12.5400,92.6800,93.4900,,,0.0115,0.0107,0,DART,2025-12-24T11:13:10
068790,2024,170646371497,34561812061,40314143969,523087247075,387157575655,135929671420,20.2500,10.4100,35.1100,3.7200,19.5000,3.7193,0.3873,0,DART,2025-12-24T11:13:11
068790,2023,164525351844,28921463099,29309166938,471382645775,356269031467,115113614308,17.5800,8.2300,32.3100,-48.1100,-45.9800,5.1158,0.4209,0,DART,2025-12-24T11:13:11
068790,2022,317047865401,53542181519,32502031622,426333982059,330229133479,96104848580,16.8900,9.8400,29.1000,40.6600,67.2700,4.6132,0.4540,0,DART,2025-12-24T11:13:11
068790,2021,225393632210,32010203266,35211009511,420478119156,284788993527,135689125629,14.2000,12.3600,47.6500,,,4.2583,0.5265,0,DART,2025-12-24T11:13:11
007340,2024,3434542268000,522916807000,1741561468000,5006031529000,2170771614000,2835259915000,15.2300,80.2300,130.6100,5.0600,6.6300,0.8584,0.6887,0,DART,2025-12-24T11:13:13
007340,2023,3269243065116,490389697147,1139291698961,4567386501437,1394417748532,3172968752905,15.0000,81.7000,227.5500,3.5800,16.3400,1.3122,1.0721,0,DART,2025-12-24T11:13:12
007340,2022,3156376223570,421528485860,874799778912,4591590751746,1131508559775,3460082191971,13.3500,77.3100,305.7900,239.1200,370.2200,1.7089,1.3212,0,DART,2025-12-24T11:13:12
007340,2021,930752730400,89645343410,711056202011,1484962432663,713972880627,770989552036,9.6300,99.5900,107.9900,,,2.1024,2.0939,0,DART,2025-12-24T11:13:12
004840,2024,752688127961,21870057763,13209672164,982414184864,520636965696,461777219168,2.9100,2.5400,88.6900,2.0200,-38.9900,7.3023,0.1853,0,DART,2025-12-24T11:13:14
004840,2023,737777767832,35845945523,21854908375,963651592108,498109853788,465541738320,4.8600,4.3900,93.4600,11.4800,196.0000,4.4137,0.1937,0,DART,2025-12-24T11:13:13
004840,2022,661814016477,12110321241,3536815255,945238494728,479768684504,465469810224,1.8300,0.7400,97.0200,20.0400,1996.8000,27.2735,0.2011,0,DART,2025-12-24T11:13:13
004840,2021,551337199988,577562481,-2796740448,831956562409,475555752470,356400809939,0.1000,-0.5900,74.9400,,,,0.2028,0,DART,2025-12-24T11:13:13
241520,2024,38626549523,14954394099,-176462022,157814363533,114276128958,43538234575,38.7200,-0.1500,38.1000,15.0800,-14.7700,,1.6822,0,DART,2025-12-24T11:13:15
241520,2023,33564906112,17544942089,14606369802,140545926972,106666091637,33879835335,52.2700,13.6900,31.7600,,,13.1614,1.8023,0,DART,2025-12-24T11:13:14
155660,2024,299809123352,15340514051,14512806208,363394228331,234202276765,129191951566,5.1200,6.2000,55.1600,2.9900,-36.7700,4.2776,0.2651,0,DART,2025-12-24T11:13:16
155660,2023,291095086618,24261853627,17549961156,343481015258,218202186975,125278828283,8.3300,8.0400,57.4100,-20.7800,-32.1800,3.5373,0.2845,0,DART,2025-12-24T11:13:15
155660,2022,367456836231,35774891408,24547772313,364710386862,202326546390,162383840472,9.7400,12.1300,80.2600,34.8900,165.9000,2.5289,0.3068,0,DART,2025-12-24T11:13:15
155660,2021,272417651710,13454431587,12538612095,302598631429,178019213626,124579417803,4.9400,7.0400,69.9800,,,4.9511,0.3487,0,DART,2025-12-24T11:13:15
069730,2024,215582385097,19511056524,-28298728533,224685346928,165264567456,59420779472,9.0500,-17.1200,35.9500,1.2300,-16.9600,,0.3429,0,DART,2025-12-24T11:13:17
069730,2023,212953620629,23494981828,12943787871,262988106907,195197857716,67790249191,11.0300,6.6300,34.7300,-18.6200,-10.8900,4.3777,0.2903,0,DART,2025-12-24T11:13:17
069730,2022,261687161748,26367413746,28926447513,259398156922,183095556612,76302600310,10.0800,15.8000,41.6700,26.3300,514.3900,1.9589,0.3095,0,DART,2025-12-24T11:13:17
069730,2021,207142759596,4291637467,7620490221,241710739393,153834562245,87876177148,2.0700,4.9500,57.1200,,,7.4357,0.3683,0,DART,2025-12-24T11:13:17
017860,2024,961722369625,12187575770,-10321573908,735819053361,283038467880,452780585481,1.2700,-3.6500,159.9700,-10.1600,-84.0100,,1.1816,0,DART,2025-12-24T11:13:18
017860,2023,1070440042557,76240446307,39161852822,718904136635,281175210888,437728925747,7.1200,13.9300,155.6800,,,8.5402,1.1895,0,DART,2025-12-24T11:13:18
180400,2024,33946577478,-21596592945,-51483903348,72358732227,16354398554,56004333673,-63.6200,-314.8000,342.4400,-27.3800,78.7200,,7.5239,0,DART,2025-12-24T11:13:19
180400,2023,46745087441,-12084041763,-27836035041,99935912074,28796493316,71139418758,-25.8500,-96.6600,247.0400,45.2400,-558.7200,,4.2730,0,DART,2025-12-24T11:13:19
180400,2022,32184379157,2634286404,-969805407,85950774592,34350696944,51600077648,8.1800,-2.8200,150.2200,330.8600,-155.0400,,3.5821,0,DART,2025-12-24T11:13:19
180400,2021,7469834503,-4785958794,-7884203324,41254556110,33777768245,7476787865,-64.0700,-23.3400,22.1400,,,,3.6429,0,DART,2025-12-24T11:13:19
092780,2024,431024695614,9697465040,8691554665,413955272202,140708797281,273246474921,2.2500,6.1800,194.1900,2.2000,-27.0800,5.0907,0.3145,0,DART,2025-12-24T11:13:20
092780,2023,421732458047,13298980181,7814446685,372634565534,125141852327,247492713207,3.1500,6.2400,197.7700,5.9900,78.8100,5.6621,0.3536,0,DART,2025-12-24T11:13:20
092780,2022,397883097756,7437519525,121656854204,374266034502,124525221103,249740813399,1.8700,97.7000,200.5500,12.2100,-27.8900,0.3637,0.3553,0,DART,2025-12-24T11:13:20
092780,2021,354590526034,10313756467,110689092177,362628219316,113278151185,249350068131,2.9100,97.7100,220.1200,,,0.3997,0.3906,0,DART,2025-12-24T11:13:20
017940,2024,11192411812013,217605533069,1663093599567,14539774932856,2189076637225,12350698295631,1.9400,75.9700,564.2000,42.9800,133.5400,0.3576,0.2717,0,DART,2025-12-24T11:13:22
017940,2023,7827737066529,93175065859,1624345042700,4597407646185,1698150469926,2899257176259,1.1900,95.6500,170.7300,-2.0400,-66.5700,0.3662,0.3502,0,DART,2025-12-24T11:13:21
017940,2022,7990767897663,278730692433,1442895944129,4339655185507,1510355704256,2829299481251,3.4900,95.5300,187.3300,55.0900,4899.3700,0.4122,0.3938,0,DART,2025-12-24T11:13:21
017940,2021,5152300897477,5575314498,1307891267672,3999326311289,1373406945651,2625919365638,0.1100,95.2300,191.2000,,,0.4547,0.4331,0,DART,2025-12-24T11:13:21
418620,2024,2285497728,-10599051201,-10911434040,26025292800,7484742903,18540549897,-463.7500,-145.7800,247.7100,-37.6500,101.8800,,2.6801,0,DART,2025-12-24T11:13:23
418620,2023,3665563019,-5250143490,-6439364753,7025075857,-8247963191,15273039048,-143.2300,,,,,,,0,DART,2025-12-24T11:13:22
245620,2024,30599552361,-12628990177,-45602740817,134882008735,4401474997,130480533738,-41.2700,-1036.0800,2964.4700,-65.4100,34.9400,,13.0581,0,DART,2025-12-24T11:13:24
245620,2023,88456744573,-9358686426,-33026500222,173518949380,39111452292,134407497088,-10.5800,-84.4400,343.6500,-6.1400,-1.7000,,1.4695,0,DART,2025-12-24T11:13:23
245620,2022,94243692888,-9520183120,-29864754680,192010586607,32835416388,159175170219,-10.1000,-90.9500,484.7700,5.5600,-38.9800,,1.7504,0,DART,2025-12-24T11:13:23
245620,2021,89282114475,-15602204704,-20666748769,186938229502,58995411814,127942817688,-17.4800,-35.0300,216.8700,,,,0.9742,0,DART,2025-12-24T11:13:23
037370,2024,65213324318,-5466140843,85184589,151951948568,26779987984,125171960584,-8.3800,0.3200,467.4100,5.5300,-61.9200,575.1022,1.8293,0,DART,2025-12-24T11:13:25
037370,2023,61797981915,-14353005712,5147034,149459123165,33034482357,116424640808,-23.2300,0.0200,352.4300,-11.9500,67.6300,9518.0721,1.4830,0,DART,2025-12-24T11:13:24
037370,2022,70189076829,-8562134701,-11271838485,154144472522,50605521776,103538950746,-12.2000,-22.2700,204.6000,-26.6500,-212.9900,,0.9681,0,DART,2025-12-24T11:13:24
037370,2021,95693333644,7577496321,4245281212,145606755674,58655113788,86951641886,7.9200,7.2400,148.2400,,,11.5398,0.8352,0,DART,2025-12-24T11:13:24
365550,2024,56876297402,26551539946,3600540919,2525183126010,1084660805870,1440522320140,46.6800,0.3300,132.8100,7.4000,9.7400,281.2511,0.9336,0,DART,2025-12-24T11:13:26
365550,2023,52957789556,24194866648,11852472755,2343918337381,1116912590201,1227005747180,45.6900,1.0600,109.8600,8.0600,7.3000,85.4384,0.9067,0,DART,2025-12-24T11:13:26
365550,2022,49006142346,22549345292,12762281756,2253882004797,1134793467990,1119088536807,46.0100,1.1200,98.6200,63.0100,53.0800,79.3476,0.8924,0,DART,2025-12-24T11:13:26
365550,2021,30062669527,14730254206,9485403543,1443145599420,704357055356,738788544064,49.0000,1.3500,104.8900,,,106.7594,1.4377,0,DART,2025-12-24T11:13:26
050120,2024,16172075695,-3743000293,85901731483,90410906192,85901731483,4509174709,-23.1400,100.0000,5.2500,-74.4700,-134.6900,0.4603,0.4603,0,DART,2025-12-24T11:13:27
050120,2023,63333992892,10789653339,-27938425125,87792996860,82525973843,5267023017,17.0400,-33.8500,6.3800,-15.7900,-29.6800,,0.4791,0,DART,2025-12-24T11:13:27
050120,2022,75213651998,15343412140,24682689107,121705413482,110399253266,11306160216,20.4000,22.3600,10.2400,-40.2100,5318.1200,1.6019,0.3581,0,DART,2025-12-24T11:13:27
050120,2021,125787292841,283187246,5375801078,1082732055575,115855193600,966876861975,0.2300,4.6400,834.5600,,,7.3551,0.3413,0,DART,2025-12-24T11:13:27
383220,2024,1896009590086,450737459737,355959818501,2285904738684,1577298222080,708606516604,23.7700,22.5700,44.9300,-4.1700,-18.3200,8.1250,1.8336,0,DART,2025-12-24T11:13:28
383220,2023,1978495535892,551835228989,425017760533,2005097998970,1317741413518,687356585452,27.8900,32.2500,52.1600,9.3800,5.1300,6.8049,2.1948,0,DART,2025-12-24T11:13:28
383220,2022,1808894546708,524882680312,442664517277,1570179025400,943172288792,627006736608,29.0200,46.9300,66.4800,66.0800,62.6600,6.5336,3.0664,0,DART,2025-12-24T11:13:28
383220,2021,1089172086930,322683779494,231925929728,1146494709343,547422966517,599071742826,29.6300,42.3700,109.4300,,,12.4703,5.2833,0,DART,2025-12-24T11:13:28
007700,2024,1898301562891,416366707580,321989239159,4033253443201,3369899587839,663353855362,21.9300,9.5500,19.6800,-4.4300,-19.0600,2.4417,0.2333,0,DART,2025-12-24T11:13:29
007700,2023,1986296503879,514391689043,393602925421,3840524557786,3195056318742,645468239044,25.9000,12.3200,20.2000,9.3300,5.7900,1.9974,0.2461,0,DART,2025-12-24T11:13:29
007700,2022,1816814937477,486231560356,417560485966,3595118444613,2889031983176,706086461437,26.7600,14.4500,24.4400,149.8600,117.9900,1.8828,0.2721,0,DART,2025-12-24T11:13:29
007700,2021,727126345365,223050455460,2017966925649,2912304832499,2314337307524,597967524975,30.6800,87.1900,25.8400,,,0.3896,0.3397,0,DART,2025-12-24T11:13:29
214270,2024,265643193873,831520855,-60942952307,325555790230,96097527325,229458262905,0.3100,-63.4200,238.7800,51.2700,-113.9400,,0.8384,0,DART,2025-12-24T11:13:30
214270,2023,175608088741,-5966339136,-24785408918,208654639019,93485599208,115169039811,-3.4000,-26.5100,123.1900,-14.8000,-3557.7500,,0.8618,0,DART,2025-12-24T11:13:30
214270,2022,206120058551,172549842,-12735718768,261076957370,147390114877,113686842493,0.0800,-8.6400,77.1300,-2.7000,-98.3000,,0.5466,0,DART,2025-12-24T11:13:30
214270,2021,211830639031,10174967331,4839514321,236951144734,137085434386,99865710348,4.8000,3.5300,72.8500,,,16.6476,0.5877,0,DART,2025-12-24T11:13:30
130500,2024,83724815100,7667333768,6203519777,192235684629,98496588468,93739096161,9.1600,6.3000,95.1700,-5.6800,63.2600,5.6858,0.3581,0,DART,2025-12-24T11:13:31
130500,2023,88767723394,4696517331,2731482896,180096805574,88404625719,91692179855,5.2900,3.0900,103.7200,2.2000,45.7700,12.9130,0.3990,0,DART,2025-12-24T11:13:31
130500,2022,86852635796,3221779529,4414302800,131144563950,82973675793,48170888157,3.7100,5.3200,58.0600,30.2100,46.1700,7.9903,0.4251,0,DART,2025-12-24T11:13:31
130500,2021,66701916607,2204127351,2382341182,109709317369,74164052773,35545264596,3.3000,3.2100,47.9300,,,14.8055,0.4756,0,DART,2025-12-24T11:13:31
114090,2024,396390016167,38324545939,33060332413,616232394204,413545764357,202686629847,9.6700,7.9900,49.0100,-0.0800,-24.8800,28.3830,2.2690,0,DART,2025-12-24T11:13:32
114090,2023,396693647873,51017881015,43848395239,639368283536,411810411984,227557871552,12.8600,10.6500,55.2600,51.3500,-466.5800,21.3999,2.2786,0,DART,2025-12-24T11:13:32
114090,2022,262110551065,-13917278200,-22744367290,609513166650,382455408392,227057758258,-5.3100,-5.9500,59.3700,208.0500,-90.4600,,2.4535,0,DART,2025-12-24T11:13:32
114090,2021,85086860671,-145828746668,-113272118808,531306108295,383548330363,147757777932,-171.3900,-29.5300,38.5200,,,,2.4465,0,DART,2025-12-24T11:13:32
900290,2024,4574221304,798079282,485641164,8881713477,4876203839,4005509638,17.4500,9.9600,82.1400,13.1800,92.5300,514.4261,51.2338,0,DART,2025-12-24T11:13:33
900290,2023,4041639278,414515313,286777320,8198529250,4252454162,3946075088,10.2600,6.7400,92.8000,74.9200,46.8700,871.1515,58.7488,0,DART,2025-12-24T11:13:33
900290,2022,2310536095,282239373,237871097,7337908651,3941849365,3396059286,12.2200,6.0300,86.1500,7.7600,-14.5700,1050.2600,63.3780,0,DART,2025-12-24T11:13:33
900290,2021,2144140338,330387573,258370526,4823416714,3707924015,1115492699,15.4100,6.9700,30.0800,,,966.9311,67.3764,0,DART,2025-12-24T11:13:33
078930,2024,25297467000000,3060163000000,863517000000,35063398000000,18470356000000,16593042000000,12.1000,4.6800,89.8400,-2.6200,-17.7800,5.9288,0.2772,0,DART,2025-12-24T11:13:35
078930,2023,25978494000000,3721802000000,1578711000000,34448425000000,17625195000000,16823230000000,14.3300,8.9600,95.4500,-9.7200,-25.6400,3.2429,0.2905,0,DART,2025-12-24T11:13:34
078930,2022,28777048000000,5005127000000,2482704000000,33922242000000,16487810000000,17434432000000,17.3900,15.0600,105.7400,42.1800,89.5700,2.0621,0.3105,0,DART,2025-12-24T11:13:34
078930,2021,20240085000000,2640272000000,1614682000000,31191287000000,14202944000000,16988343000000,13.0400,11.3700,119.6100,,,3.1707,0.3605,0,DART,2025-12-24T11:13:34
083450,2024,346227651802,59081495358,45862225124,334828453070,268293551495,66534901575,17.0600,17.0900,24.8000,24.0000,38.8900,11.7744,2.0127,0,DART,2025-12-24T11:13:36
083450,2023,279215395450,42538138186,36937263561,279780462641,233100798715,46679663926,15.2300,15.8500,20.0300,-10.7500,-25.2900,14.6194,2.3166,0,DART,2025-12-24T11:13:35
083450,2022,312847806399,56941198199,47601992003,251831461020,201348272807,50483188213,18.2000,23.6400,25.0700,2.7500,22.7000,11.3440,2.6819,0,DART,2025-12-24T11:13:35
083450,2021,304487495915,46406987615,38970170642,206243424515,151363606820,54879817695,15.2400,25.7500,36.2600,,,13.8567,3.5676,0,DART,2025-12-24T11:13:35
006360,2024,12863811468386,285954335787,263924031753,17803293924556,5087123959443,12716169965113,2.2200,5.1900,249.9700,-4.2600,-173.7100,6.4529,0.3348,0,DART,2025-12-24T11:13:37
006360,2023,13436684904471,-387945401071,-419500544880,17707298538013,4885159860812,12822138677201,-2.8900,-8.5900,262.4700,9.2500,-169.9200,,0.3486,0,DART,2025-12-24T11:13:36
006360,2022,12299196214752,554834830515,441211560543,16946616696898,5356202808591,11590413888307,4.5100,8.2400,216.3900,36.1000,-14.1800,3.8600,0.3180,0,DART,2025-12-24T11:13:36
006360,2021,9036575422803,646485539335,428803249577,15183727264768,4872723842820,10311003421948,7.1500,8.8000,211.6100,,,3.9717,0.3495,0,DART,2025-12-24T11:13:36
001250,2024,4066493928000,77879797000,56067654000,1439641460000,567087325000,872554135000,1.9200,9.8900,153.8700,3.8300,1.7800,3.4519,0.3413,0,DART,2025-12-24T11:13:38
001250,2023,3916492566786,76519058573,26078650864,1401098380370,447988123538,953110256832,1.9500,5.8200,212.7500,-22.7700,8.5900,7.4215,0.4320,0,DART,2025-12-24T11:13:38
001250,2022,5070923117354,70467603982,68061370179,1419412958453,406714433715,1012698524738,1.3900,16.7300,248.9900,31.7500,81.4000,2.8436,0.4759,0,DART,2025-12-24T11:13:38
001250,2021,3849040520289,38846703450,22028008413,1442681820909,342513753782,1100168067127,1.0100,6.4300,321.2000,,,8.7862,0.5651,0,DART,2025-12-24T11:13:38
007070,2024,11626920274913,239104876913,9791708542,7581643378910,3181518137325,4400125241585,2.0600,0.3100,138.3000,0.1200,-39.3100,183.5798,0.5650,0,DART,2025-12-24T11:13:39
007070,2023,11612547920738,393955339623,22147526377,10042015942614,4433739107731,5608276834883,3.3900,0.5000,126.4900,3.4400,60.7100,81.1630,0.4054,0,DART,2025-12-24T11:13:39
007070,2022,11226428523558,245131973064,47609804762,9832423124845,4420005380162,5412417744683,2.1800,1.0800,122.4500,14.9600,17.5900,37.7561,0.4067,0,DART,2025-12-24T11:13:39
